suite	backend	ref	commit	toolchain	repeat	file	proof	vc	goal_hash	status	category	milliseconds	message	goal
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	16403843650363689650	16403843650363689650	pass	-	214	-	0 ≤ j ∧ j ≤ str.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	17528322019345720798	17528322019345720798	fail	tactic	312	backend returned without closing the goal	decodeStrLean (encoding.push { cnt := j - i, c := str[i]! }) = str.extract 0 j
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	14846570717984605519	14846570717984605519	fail	tactic	135	backend returned without closing the goal	is_valid_run_sequence (encoding.push { cnt := j - i, c := str[i]! })
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	17345521196864181404	17345521196864181404	pass	-	163	-	0 ≤ i ∧ i ≤ str.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	4720720642953332999	4720720642953332999	pass	-	186	-	decodeStrLean encoding = str.extract 0 i
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	16873295595722686018	16873295595722686018	fail	tactic	75	backend returned without closing the goal	is_valid_run_sequence encoding
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	5769627519083430677	5769627519083430677	pass	-	168	-	¬i < str.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	15630242782200619292	15630242782200619292	pass	-	66	-	0 ≤ 0 ∧ 0 ≤ str.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	4390242841053229048	4390242841053229048	fail	tactic	129	backend returned without closing the goal	decodeStrLean #[] = str.extract 0 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	4098508629850130765	4098508629850130765	fail	tactic	11	backend returned without closing the goal	is_valid_run_sequence #[]
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	6449688271898666716	6449688271898666716	fail	tactic	279	backend returned without closing the goal	decodeStrLean i_1 = str
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/EncodeDecodeStr.lean	encodeStr_correct	3108445719328028112	3108445719328028112	fail	tactic	100	backend returned without closing the goal	is_valid_run_sequence i_1
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	6162910358734672275	6162910358734672275	fail	tactic	337	backend returned without closing the goal	((arr_1.set! (mind - 1) arr_1[mind]!).set! mind arr_1[mind - 1]!).size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	1066791641437412485	1066791641437412485	pass	-	172	-	mind - 1 ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	9866248891257573647	9866248891257573647	fail	tactic	286	backend returned without closing the goal	∀ (i j : ℕ),   0 ≤ i →     i < j →       j ≤ n →         j ≠ mind - 1 →           ((arr_1.set! (mind - 1) arr_1[mind]!).set! mind arr_1[mind - 1]!)[i]! ≤             ((arr_1.set! (mind - 1) arr_1[mind]!).set! mind arr_1[mind - 1]!)[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	18360837223612973524	18360837223612973524	fail	tactic	264	backend returned without closing the goal	((arr_1.set! (mind - 1) arr_1[mind]!).set! mind arr_1[mind - 1]!).toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	5794584936190196715	5794584936190196715	pass	-	171	-	arr_1.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	1066791641437412485	1066791641437412485	pass	-	170	-	mind - 1 ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	14825588553610653054	14825588553610653054	pass	-	163	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n → j ≠ mind - 1 → arr_1[i]! ≤ arr_1[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	15257391885382474665	15257391885382474665	pass	-	169	-	arr_1.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	5794584936190196715	5794584936190196715	pass	-	159	-	arr_1.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	12031026870814429192	12031026870814429192	pass	-	163	-	mind ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	16465886849738339639	16465886849738339639	pass	-	159	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n → j ≠ mind → arr_1[i]! ≤ arr_1[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	15257391885382474665	15257391885382474665	pass	-	162	-	arr_1.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	2438232962388206336	2438232962388206336	pass	-	164	-	mind = 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	5964899400721509044	5964899400721509044	pass	-	135	-	arr.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	12155028420956038391	12155028420956038391	pass	-	129	-	n ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	14852526092468225565	14852526092468225565	pass	-	146	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n → j ≠ n → arr[i]! ≤ arr[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	17117294935281830098	17117294935281830098	pass	-	130	-	arr.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	5288706169439222084	5288706169439222084	pass	-	202	-	i.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	12688677688377801211	12688677688377801211	pass	-	195	-	1 ≤ n + 1 ∧ n + 1 ≤ i.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	7903702650473013145	7903702650473013145	pass	-	188	-	∀ (i_2 j : ℕ), 0 ≤ i_2 → i_2 < j → j ≤ n + 1 - 1 → i[i_2]! ≤ i[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	8905801618567038615	8905801618567038615	pass	-	201	-	i.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	5964899400721509044	5964899400721509044	pass	-	134	-	arr.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	5379360585891885096	5379360585891885096	pass	-	134	-	1 ≤ n ∧ n ≤ arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	11248877774576345437	11248877774576345437	pass	-	144	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n - 1 → arr[i]! ≤ arr[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	17117294935281830098	17117294935281830098	pass	-	135	-	arr.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	11532741708565178815	11532741708565178815	pass	-	132	-	n = arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	13894794097547967513	13894794097547967513	pass	-	63	-	1 ≤ 1 ∧ 1 ≤ arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	11235314628722112900	11235314628722112900	pass	-	87	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ 1 - 1 → arrOld[i]! ≤ arrOld[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	8905801618567038615	8905801618567038615	pass	-	213	-	i.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	insertionSort_correct	18214290959922115111	18214290959922115111	pass	-	195	-	∀ (i_2 j : ℕ), 0 ≤ i_2 → i_2 ≤ j → j < i.size → i[i_2]! ≤ i[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	17119794831572106230	17119794831572106230	pass	-	75	-	∀ (i : ℕ), i * i ≤ x → i ≤ 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	16395326812896940336	16395326812896940336	pass	-	73	-	∀ i ≤ 0, i * i ≤ x
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	4559485301326837329	4559485301326837329	pass	-	70	-	0 * 0 ≤ x
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	15833581759277421577	15833581759277421577	pass	-	98	-	∀ j < i + 1, j * j ≤ x
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	7228731597997214785	7228731597997214785	pass	-	107	-	∀ j < i, j * j ≤ x
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	17256355208408803011	17256355208408803011	pass	-	81	-	x < i * i
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	13635698331308129878	13635698331308129878	pass	-	71	-	∀ j < 0, j * j ≤ x
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	10800841518550636949	10800841518550636949	pass	-	98	-	∀ (i_1 : ℕ), i_1 * i_1 ≤ x → i_1 ≤ i - 1
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	12457966505053151830	12457966505053151830	pass	-	101	-	∀ i_1 ≤ i - 1, i_1 * i_1 ≤ x
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples.lean	sqrt_correct	17578352201394481400	17578352201394481400	pass	-	94	-	(i - 1) * (i - 1) ≤ x
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	6162910358734672275	6162910358734672275	fail	tactic	342	backend returned without closing the goal	((arr_1.set! (mind - 1) arr_1[mind]!).set! mind arr_1[mind - 1]!).size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	1066791641437412485	1066791641437412485	pass	-	170	-	mind - 1 ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	9866248891257573647	9866248891257573647	fail	tactic	283	backend returned without closing the goal	∀ (i j : ℕ),   0 ≤ i →     i < j →       j ≤ n →         j ≠ mind - 1 →           ((arr_1.set! (mind - 1) arr_1[mind]!).set! mind arr_1[mind - 1]!)[i]! ≤             ((arr_1.set! (mind - 1) arr_1[mind]!).set! mind arr_1[mind - 1]!)[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	18360837223612973524	18360837223612973524	fail	tactic	255	backend returned without closing the goal	((arr_1.set! (mind - 1) arr_1[mind]!).set! mind arr_1[mind - 1]!).toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	11568103068982921353	11568103068982921353	pass	-	173	-	mind - 1 < mind
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	5794584936190196715	5794584936190196715	pass	-	172	-	arr_1.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	1066791641437412485	1066791641437412485	pass	-	164	-	mind - 1 ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	14825588553610653054	14825588553610653054	pass	-	166	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n → j ≠ mind - 1 → arr_1[i]! ≤ arr_1[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	15257391885382474665	15257391885382474665	pass	-	173	-	arr_1.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	11568103068982921353	11568103068982921353	pass	-	171	-	mind - 1 < mind
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	5794584936190196715	5794584936190196715	pass	-	166	-	arr_1.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	12031026870814429192	12031026870814429192	pass	-	163	-	mind ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	16465886849738339639	16465886849738339639	pass	-	161	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n → j ≠ mind → arr_1[i]! ≤ arr_1[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	15257391885382474665	15257391885382474665	pass	-	165	-	arr_1.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	5918835836158453730	5918835836158453730	pass	-	164	-	¬mind ≠ 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	5964899400721509044	5964899400721509044	pass	-	131	-	arr.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	12155028420956038391	12155028420956038391	pass	-	130	-	n ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	14852526092468225565	14852526092468225565	pass	-	147	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n → j ≠ n → arr[i]! ≤ arr[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	17117294935281830098	17117294935281830098	pass	-	134	-	arr.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	5288706169439222084	5288706169439222084	pass	-	202	-	i.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	12688677688377801211	12688677688377801211	pass	-	196	-	1 ≤ n + 1 ∧ n + 1 ≤ i.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	7903702650473013145	7903702650473013145	pass	-	193	-	∀ (i_2 j : ℕ), 0 ≤ i_2 → i_2 < j → j ≤ n + 1 - 1 → i[i_2]! ≤ i[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	8905801618567038615	8905801618567038615	pass	-	201	-	i.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Examples_Total.lean	insertionSort_total_correct	18088860687919872176	18088860687919872176	pass	-	196	-	i.size - (n + 1) < arr.size - n
